Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,11:59,D9,1.333
BW25113,wt,JOE6970,10 ng/mL,22-Nov,11:59,A4,1.303
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,11:59,A5,1.235
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,11:59,A6,0.251
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,11:59,A7,0.276
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,11:59,A8,0.277
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,11:59,A9,0.268
BW25113,wt,JOE6970,5 ng/mL,22-Nov,11:59,B4,1.341
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,11:59,B5,1.263
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,11:59,B6,0.653
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,11:59,B7,0.735
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,11:59,B8,0.628
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,11:59,B9,0.697
BW25113,wt,JOE6970,2.5 ng/mL,22-Nov,11:59,C4,1.33
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,22-Nov,11:59,C5,1.253
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,22-Nov,11:59,C6,1.311
BW25113,d_acrAB,JOE6975,2.5 ng/mL,22-Nov,11:59,C7,1.318
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,22-Nov,11:59,C8,1.309
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,22-Nov,11:59,C9,1.315
BW25113,wt,JOE6970,80 ng/mL,29-Nov,11:59,A4,0.149
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,29-Nov,11:59,A5,0.128
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,29-Nov,11:59,A6,0.112
BW25113,d_acrAB,JOE6975,80 ng/mL,29-Nov,11:59,A7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,29-Nov,11:59,A8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,11:59,A9,0.11
BW25113,wt,JOE6970,40 ng/mL,29-Nov,11:59,B4,0.243
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,11:59,B5,0.193
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,11:59,B6,0.12
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,11:59,B7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,11:59,B8,0.119
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,11:59,B9,0.116
BW25113,wt,JOE6970,20 ng/mL,29-Nov,11:59,C4,0.774
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,11:59,C5,0.468
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,11:59,C6,0.125
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,11:59,C7,0.13
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,11:59,C8,0.125
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,11:59,C9,0.124
BW25113,wt,JOE6970,10 ng/mL,29-Nov,11:59,D4,1.373
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,11:59,D5,1.238
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,11:59,D6,0.162
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,11:59,D7,0.173
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,11:59,D8,0.175
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,11:59,D9,0.163
BW25113,wt,JOE6970,5 ng/mL,29-Nov,11:59,E4,1.341
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,11:59,E5,1.259
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,11:59,E6,0.231
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,11:59,E7,0.233
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,11:59,E8,0.249
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,11:59,E9,0.241
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,11:59,F4,1.302
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,11:59,F5,1.242
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,11:59,F6,1.201
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,11:59,F7,1.28
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,11:59,F8,1.207
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,11:59,F9,1.268
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,11:59,G4,1.289
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,11:59,G5,1.204
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,11:59,G6,1.269
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,11:59,G7,1.314
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,11:59,G8,1.3
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,11:59,G9,1.27
BW25113,wt,JOE6970,0 ng/mL,29-Nov,11:59,H4,1.271
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,11:59,H5,1.216
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,11:59,H6,1.246
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,11:59,H7,1.28
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,11:59,H8,1.275
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,11:59,H9,1.243
BW25113,wt,JOE6970,0 ng/mL,17-Nov,11:59,H4,1.29
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,11:59,H5,1.237
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,11:59,H6,1.284
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,11:59,H7,1.288
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,11:59,H8,1.275
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,11:59,H9,1.295
BW25113,wt,JOE6970,0 ng/mL,22-Nov,11:59,H4,1.305
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,11:59,H5,1.236
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,11:59,H6,1.284
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,11:59,H7,1.298
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,11:59,H8,1.29
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,11:59,H9,1.295
BW25113,wt,JOE6970,80 ng/mL,8-Nov,12:29,D4,0.144
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,12:29,D5,0.128
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,12:29,D6,0.107
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,12:29,D7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,12:29,D8,0.105
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,8-Nov,12:29,D9,0.108
BW25113,wt,JOE6970,40 ng/mL,8-Nov,12:29,E4,0.211
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,8-Nov,12:29,E5,0.173
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,8-Nov,12:29,E6,0.12
BW25113,d_acrAB,JOE6975,40 ng/mL,8-Nov,12:29,E7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,8-Nov,12:29,E8,0.114
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,8-Nov,12:29,E9,0.115
BW25113,wt,JOE6970,20 ng/mL,8-Nov,12:29,F4,0.705
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,8-Nov,12:29,F5,0.552
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,8-Nov,12:29,F6,0.12
BW25113,d_acrAB,JOE6975,20 ng/mL,8-Nov,12:29,F7,0.145
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,8-Nov,12:29,F8,0.115
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,8-Nov,12:29,F9,0.121
BW25113,wt,JOE6970,10 ng/mL,8-Nov,12:29,G4,1.369
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,8-Nov,12:29,G5,1.335
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,8-Nov,12:29,G6,0.153
BW25113,d_acrAB,JOE6975,10 ng/mL,8-Nov,12:29,G7,0.201
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,8-Nov,12:29,G8,0.137
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,8-Nov,12:29,G9,0.154
BW25113,wt,JOE6970,0 ng/mL,8-Nov,12:29,H4,1.368
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,8-Nov,12:29,H5,1.332
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,8-Nov,12:29,H6,1.355
BW25113,d_acrAB,JOE6975,0 ng/mL,8-Nov,12:29,H7,1.363
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,8-Nov,12:29,H8,1.362
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,8-Nov,12:29,H9,1.376
BW25113,wt,JOE6970,80 ng/mL,10-Nov,12:29,C4,0.149
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,10-Nov,12:29,C5,0.132
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,10-Nov,12:29,C6,0.12
BW25113,d_acrAB,JOE6975,80 ng/mL,10-Nov,12:29,C7,0.119
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,10-Nov,12:29,C8,0.111
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,10-Nov,12:29,C9,0.111
BW25113,wt,JOE6970,40 ng/mL,10-Nov,12:29,D4,0.22
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,10-Nov,12:29,D5,0.205
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,10-Nov,12:29,D6,0.125
BW25113,d_acrAB,JOE6975,40 ng/mL,10-Nov,12:29,D7,0.126
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,10-Nov,12:29,D8,0.116
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,10-Nov,12:29,D9,0.12
BW25113,wt,JOE6970,20 ng/mL,10-Nov,12:29,E4,0.598
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,10-Nov,12:29,E5,0.559
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,10-Nov,12:29,E6,0.139
BW25113,d_acrAB,JOE6975,20 ng/mL,10-Nov,12:29,E7,0.139
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,10-Nov,12:29,E8,0.127
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,10-Nov,12:29,E9,0.124
BW25113,wt,JOE6970,10 ng/mL,10-Nov,12:29,F4,1.372
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,10-Nov,12:29,F5,1.324
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,10-Nov,12:29,F6,0.179
BW25113,d_acrAB,JOE6975,10 ng/mL,10-Nov,12:29,F7,0.175
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,10-Nov,12:29,F8,0.167
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,10-Nov,12:29,F9,0.163
BW25113,wt,JOE6970,5 ng/mL,10-Nov,12:29,G4,1.367
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,10-Nov,12:29,G5,1.31
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,10-Nov,12:29,G6,0.196
BW25113,d_acrAB,JOE6975,5 ng/mL,10-Nov,12:29,G7,0.193
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,10-Nov,12:29,G8,0.194
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,10-Nov,12:29,G9,0.216
BW25113,wt,JOE6970,0 ng/mL,10-Nov,12:29,H4,1.335
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,10-Nov,12:29,H5,1.263
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,10-Nov,12:29,H6,1.325
BW25113,d_acrAB,JOE6975,0 ng/mL,10-Nov,12:29,H7,1.613
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,10-Nov,12:29,H8,1.617
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,10-Nov,12:29,H9,1.565
BW25113,wt,JOE6970,80 ng/mL,15-Nov,12:29,A4,0.14
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,15-Nov,12:29,A5,0.124
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,15-Nov,12:29,A6,0.114
BW25113,d_acrAB,JOE6975,80 ng/mL,15-Nov,12:29,A7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,15-Nov,12:29,A8,0.118
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,15-Nov,12:29,A9,0.111
BW25113,wt,JOE6970,40 ng/mL,15-Nov,12:29,B4,0.204
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,15-Nov,12:29,B5,0.138
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,15-Nov,12:29,B6,0.121
BW25113,d_acrAB,JOE6975,40 ng/mL,15-Nov,12:29,B7,0.121
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,15-Nov,12:29,B8,0.127
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,15-Nov,12:29,B9,0.118
BW25113,wt,JOE6970,20 ng/mL,15-Nov,12:29,C4,0.473
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,15-Nov,12:29,C5,0.388
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,15-Nov,12:29,C6,0.125
BW25113,d_acrAB,JOE6975,20 ng/mL,15-Nov,12:29,C7,0.125
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,15-Nov,12:29,C8,0.126
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,15-Nov,12:29,C9,0.12
BW25113,wt,JOE6970,10 ng/mL,15-Nov,12:29,D4,1.336
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,15-Nov,12:29,D5,1.27
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,15-Nov,12:29,D6,0.167
BW25113,d_acrAB,JOE6975,10 ng/mL,15-Nov,12:29,D7,0.167
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,15-Nov,12:29,D8,0.191
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,15-Nov,12:29,D9,0.161
BW25113,wt,JOE6970,5 ng/mL,15-Nov,12:29,E4,1.337
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,15-Nov,12:29,E5,1.307
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,15-Nov,12:29,E6,0.221
BW25113,d_acrAB,JOE6975,5 ng/mL,15-Nov,12:29,E7,0.242
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,15-Nov,12:29,E8,0.302
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,15-Nov,12:29,E9,0.261
BW25113,wt,JOE6970,2.5 ng/mL,15-Nov,12:29,F4,1.324
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,15-Nov,12:29,F5,1.258
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,15-Nov,12:29,F6,0.769
BW25113,d_acrAB,JOE6975,2.5 ng/mL,15-Nov,12:29,F7,0.86
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,15-Nov,12:29,F8,1.144
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,15-Nov,12:29,F9,0.77
BW25113,wt,JOE6970,1.25 ng/mL,15-Nov,12:29,G4,1.31
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,15-Nov,12:29,G5,1.24
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,15-Nov,12:29,G6,1.299
BW25113,d_acrAB,JOE6975,1.25 ng/mL,15-Nov,12:29,G7,1.298
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,15-Nov,12:29,G8,1.292
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,15-Nov,12:29,G9,1.305
BW25113,wt,JOE6970,0 ng/mL,15-Nov,12:29,H4,1.284
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,15-Nov,12:29,H5,1.234
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,15-Nov,12:29,H6,1.272
BW25113,d_acrAB,JOE6975,0 ng/mL,15-Nov,12:29,H7,1.269
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,15-Nov,12:29,H8,1.276
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,15-Nov,12:29,H9,1.277
BW25113,wt,JOE6970,10 ng/mL,17-Nov,12:29,A4,1.282
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,17-Nov,12:29,A5,1.036
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,17-Nov,12:29,A6,0.17
BW25113,d_acrAB,JOE6975,10 ng/mL,17-Nov,12:29,A7,0.163
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,17-Nov,12:29,A8,0.146
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,17-Nov,12:29,A9,0.147
BW25113,wt,JOE6970,5 ng/mL,17-Nov,12:29,B4,1.34
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,17-Nov,12:29,B5,1.281
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,17-Nov,12:29,B6,0.26
BW25113,d_acrAB,JOE6975,5 ng/mL,17-Nov,12:29,B7,0.251
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,17-Nov,12:29,B8,0.243
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,17-Nov,12:29,B9,0.236
BW25113,wt,JOE6970,2.5 ng/mL,17-Nov,12:29,C4,1.333
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,17-Nov,12:29,C5,1.257
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,17-Nov,12:29,C6,0.475
BW25113,d_acrAB,JOE6975,2.5 ng/mL,17-Nov,12:29,C7,0.386
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,17-Nov,12:29,C8,0.461
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,17-Nov,12:29,C9,0.456
BW25113,wt,JOE6970,1.25 ng/mL,17-Nov,12:29,D4,1.332
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,17-Nov,12:29,D5,1.256
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,17-Nov,12:29,D6,1.31
BW25113,d_acrAB,JOE6975,1.25 ng/mL,17-Nov,12:29,D7,1.324
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,17-Nov,12:29,D8,1.317
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,17-Nov,12:29,D9,1.337
BW25113,wt,JOE6970,10 ng/mL,22-Nov,12:29,A4,1.306
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,22-Nov,12:29,A5,1.241
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,22-Nov,12:29,A6,0.237
BW25113,d_acrAB,JOE6975,10 ng/mL,22-Nov,12:29,A7,0.261
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,22-Nov,12:29,A8,0.27
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,22-Nov,12:29,A9,0.256
BW25113,wt,JOE6970,5 ng/mL,22-Nov,12:29,B4,1.342
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,22-Nov,12:29,B5,1.266
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,22-Nov,12:29,B6,0.666
BW25113,d_acrAB,JOE6975,5 ng/mL,22-Nov,12:29,B7,0.749
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,22-Nov,12:29,B8,0.639
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,22-Nov,12:29,B9,0.717
BW25113,wt,JOE6970,2.5 ng/mL,22-Nov,12:29,C4,1.332
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,22-Nov,12:29,C5,1.256
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,22-Nov,12:29,C6,1.314
BW25113,d_acrAB,JOE6975,2.5 ng/mL,22-Nov,12:29,C7,1.322
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,22-Nov,12:29,C8,1.312
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,22-Nov,12:29,C9,1.319
BW25113,wt,JOE6970,80 ng/mL,29-Nov,12:29,A4,0.147
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,29-Nov,12:29,A5,0.127
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,29-Nov,12:29,A6,0.112
BW25113,d_acrAB,JOE6975,80 ng/mL,29-Nov,12:29,A7,0.114
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,29-Nov,12:29,A8,0.11
BW25113,"d_acrAB, d_mdtK",JOE7052,80 ng/mL,29-Nov,12:29,A9,0.11
BW25113,wt,JOE6970,40 ng/mL,29-Nov,12:29,B4,0.228
BW25113,d_mdtK::kan,JOE6971,40 ng/mL,29-Nov,12:29,B5,0.192
BW25113,d_acrAB::kan,JOE6974,40 ng/mL,29-Nov,12:29,B6,0.119
BW25113,d_acrAB,JOE6975,40 ng/mL,29-Nov,12:29,B7,0.122
BW25113,"d_acrAB, d_mdtK",JOE7051,40 ng/mL,29-Nov,12:29,B8,0.119
BW25113,"d_acrAB, d_mdtK",JOE7052,40 ng/mL,29-Nov,12:29,B9,0.116
BW25113,wt,JOE6970,20 ng/mL,29-Nov,12:29,C4,0.764
BW25113,d_mdtK::kan,JOE6971,20 ng/mL,29-Nov,12:29,C5,0.448
BW25113,d_acrAB::kan,JOE6974,20 ng/mL,29-Nov,12:29,C6,0.124
BW25113,d_acrAB,JOE6975,20 ng/mL,29-Nov,12:29,C7,0.129
BW25113,"d_acrAB, d_mdtK",JOE7051,20 ng/mL,29-Nov,12:29,C8,0.125
BW25113,"d_acrAB, d_mdtK",JOE7052,20 ng/mL,29-Nov,12:29,C9,0.122
BW25113,wt,JOE6970,10 ng/mL,29-Nov,12:29,D4,1.372
BW25113,d_mdtK::kan,JOE6971,10 ng/mL,29-Nov,12:29,D5,1.238
BW25113,d_acrAB::kan,JOE6974,10 ng/mL,29-Nov,12:29,D6,0.16
BW25113,d_acrAB,JOE6975,10 ng/mL,29-Nov,12:29,D7,0.169
BW25113,"d_acrAB, d_mdtK",JOE7051,10 ng/mL,29-Nov,12:29,D8,0.173
BW25113,"d_acrAB, d_mdtK",JOE7052,10 ng/mL,29-Nov,12:29,D9,0.161
BW25113,wt,JOE6970,5 ng/mL,29-Nov,12:29,E4,1.341
BW25113,d_mdtK::kan,JOE6971,5 ng/mL,29-Nov,12:29,E5,1.262
BW25113,d_acrAB::kan,JOE6974,5 ng/mL,29-Nov,12:29,E6,0.195
BW25113,d_acrAB,JOE6975,5 ng/mL,29-Nov,12:29,E7,0.211
BW25113,"d_acrAB, d_mdtK",JOE7051,5 ng/mL,29-Nov,12:29,E8,0.236
BW25113,"d_acrAB, d_mdtK",JOE7052,5 ng/mL,29-Nov,12:29,E9,0.222
BW25113,wt,JOE6970,2.5 ng/mL,29-Nov,12:29,F4,1.302
BW25113,d_mdtK::kan,JOE6971,2.5 ng/mL,29-Nov,12:29,F5,1.244
BW25113,d_acrAB::kan,JOE6974,2.5 ng/mL,29-Nov,12:29,F6,1.209
BW25113,d_acrAB,JOE6975,2.5 ng/mL,29-Nov,12:29,F7,1.283
BW25113,"d_acrAB, d_mdtK",JOE7051,2.5 ng/mL,29-Nov,12:29,F8,1.215
BW25113,"d_acrAB, d_mdtK",JOE7052,2.5 ng/mL,29-Nov,12:29,F9,1.273
BW25113,wt,JOE6970,1.25 ng/mL,29-Nov,12:29,G4,1.289
BW25113,d_mdtK::kan,JOE6971,1.25 ng/mL,29-Nov,12:29,G5,1.206
BW25113,d_acrAB::kan,JOE6974,1.25 ng/mL,29-Nov,12:29,G6,1.271
BW25113,d_acrAB,JOE6975,1.25 ng/mL,29-Nov,12:29,G7,1.315
BW25113,"d_acrAB, d_mdtK",JOE7051,1.25 ng/mL,29-Nov,12:29,G8,1.302
BW25113,"d_acrAB, d_mdtK",JOE7052,1.25 ng/mL,29-Nov,12:29,G9,1.273
BW25113,wt,JOE6970,0 ng/mL,29-Nov,12:29,H4,1.27
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,29-Nov,12:29,H5,1.217
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,29-Nov,12:29,H6,1.247
BW25113,d_acrAB,JOE6975,0 ng/mL,29-Nov,12:29,H7,1.279
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,29-Nov,12:29,H8,1.276
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,29-Nov,12:29,H9,1.244
BW25113,wt,JOE6970,0 ng/mL,17-Nov,12:29,H4,1.29
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,17-Nov,12:29,H5,1.239
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,17-Nov,12:29,H6,1.284
BW25113,d_acrAB,JOE6975,0 ng/mL,17-Nov,12:29,H7,1.29
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,17-Nov,12:29,H8,1.277
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,17-Nov,12:29,H9,1.296
BW25113,wt,JOE6970,0 ng/mL,22-Nov,12:29,H4,1.306
BW25113,d_mdtK::kan,JOE6971,0 ng/mL,22-Nov,12:29,H5,1.238
BW25113,d_acrAB::kan,JOE6974,0 ng/mL,22-Nov,12:29,H6,1.285
BW25113,d_acrAB,JOE6975,0 ng/mL,22-Nov,12:29,H7,1.298
BW25113,"d_acrAB, d_mdtK",JOE7051,0 ng/mL,22-Nov,12:29,H8,1.29
BW25113,"d_acrAB, d_mdtK",JOE7052,0 ng/mL,22-Nov,12:29,H9,1.296
BW25113,wt,JOE6970,80 ng/mL,8-Nov,12:59,D4,0.143
BW25113,d_mdtK::kan,JOE6971,80 ng/mL,8-Nov,12:59,D5,0.127
BW25113,d_acrAB::kan,JOE6974,80 ng/mL,8-Nov,12:59,D6,0.107
BW25113,d_acrAB,JOE6975,80 ng/mL,8-Nov,12:59,D7,0.117
BW25113,"d_acrAB, d_mdtK",JOE7051,80 ng/mL,8-Nov,12:59,D8,0.105
