Strain,Mutations,Number/ID,Tet Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,20:29,F5,1.222
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,20:29,F6,1.086
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,20:29,F7,1.119
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,20:29,F8,1.149
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,20:29,F9,1.114
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,20:29,H4,1.31
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,20:29,H5,1.342
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,20:29,H6,1.251
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,20:29,H7,1.267
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,20:29,H8,1.389
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,20:29,H9,1.395
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,20:59,C4,0.541
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,20:59,C5,0.497
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,20:59,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,20:59,C7,0.102
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,20:59,C8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,20:59,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,20:59,D4,1.071
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,20:59,D5,1.014
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,20:59,D6,0.117
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,20:59,D7,0.124
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,20:59,D8,0.117
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,20:59,D9,0.12
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,20:59,E4,1.216
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,20:59,E5,1.158
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,20:59,E6,0.783
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,20:59,E7,0.309
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,20:59,E8,0.268
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,20:59,E9,0.284
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,20:59,F4,1.308
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,20:59,F5,1.232
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,20:59,F6,1.141
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,20:59,F7,1.115
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,20:59,F8,1.096
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,20:59,F9,1.112
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,20:59,H4,1.359
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,20:59,H5,1.314
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,20:59,H6,1.231
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,20:59,H7,1.291
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,20:59,H8,1.44
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,20:59,H9,1.424
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,20:59,C4,0.606
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,20:59,C5,0.501
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,20:59,C6,0.1
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,20:59,C7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,20:59,C8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,20:59,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,20:59,D4,1.117
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,20:59,D5,1.063
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,20:59,D6,0.121
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,20:59,D7,0.118
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,20:59,D8,0.128
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,20:59,D9,0.124
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,20:59,E4,1.239
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,20:59,E5,1.131
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,20:59,E6,0.238
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,20:59,E7,0.217
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,20:59,E8,0.27
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,20:59,E9,0.24
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,20:59,F4,1.322
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,20:59,F5,1.226
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,20:59,F6,1.107
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,20:59,F7,1.141
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,20:59,F8,1.165
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,20:59,F9,1.131
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,20:59,H4,1.31
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,20:59,H5,1.342
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,20:59,H6,1.25
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,20:59,H7,1.268
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,20:59,H8,1.388
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,20:59,H9,1.394
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,21:29,C4,0.554
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,21:29,C5,0.511
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,21:29,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,21:29,C7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,21:29,C8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,21:29,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,21:29,D4,1.084
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,21:29,D5,1.022
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,21:29,D6,0.119
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,21:29,D7,0.124
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,21:29,D8,0.118
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,21:29,D9,0.121
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,21:29,E4,1.217
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,21:29,E5,1.157
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,21:29,E6,0.814
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,21:29,E7,0.327
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,21:29,E8,0.284
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,21:29,E9,0.299
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,21:29,F4,1.31
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,21:29,F5,1.232
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,21:29,F6,1.154
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,21:29,F7,1.132
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,21:29,F8,1.116
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,21:29,F9,1.132
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,21:29,H4,1.358
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,21:29,H5,1.314
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,21:29,H6,1.23
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,21:29,H7,1.292
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,21:29,H8,1.441
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,21:29,H9,1.424
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,21:29,C4,0.635
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,21:29,C5,0.516
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,21:29,C6,0.1
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,21:29,C7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,21:29,C8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,21:29,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,21:29,D4,1.12
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,21:29,D5,1.071
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,21:29,D6,0.122
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,21:29,D7,0.119
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,21:29,D8,0.129
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,21:29,D9,0.126
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,21:29,E4,1.239
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,21:29,E5,1.133
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,21:29,E6,0.243
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,21:29,E7,0.21
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,21:29,E8,0.276
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,21:29,E9,0.242
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,21:29,F4,1.325
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,21:29,F5,1.228
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,21:29,F6,1.125
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,21:29,F7,1.154
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,21:29,F8,1.179
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,21:29,F9,1.148
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,21:29,H4,1.312
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,21:29,H5,1.34
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,21:29,H6,1.25
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,21:29,H7,1.267
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,21:29,H8,1.388
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,21:29,H9,1.393
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,21:59,C4,0.574
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,21:59,C5,0.523
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,21:59,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,21:59,C7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,21:59,C8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,21:59,C9,0.102
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,21:59,D4,1.095
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,21:59,D5,1.03
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,21:59,D6,0.12
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,21:59,D7,0.126
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,21:59,D8,0.119
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,21:59,D9,0.123
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,21:59,E4,1.218
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,21:59,E5,1.157
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,21:59,E6,0.847
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,21:59,E7,0.342
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,21:59,E8,0.298
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,21:59,E9,0.319
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,21:59,F4,1.312
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,21:59,F5,1.234
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,21:59,F6,1.159
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,21:59,F7,1.148
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,21:59,F8,1.133
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,21:59,F9,1.149
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,21:59,H4,1.357
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,21:59,H5,1.313
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,21:59,H6,1.228
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,21:59,H7,1.291
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,21:59,H8,1.441
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,21:59,H9,1.423
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,21:59,C4,0.662
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,21:59,C5,0.538
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,21:59,C6,0.1
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,21:59,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,21:59,C8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,21:59,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,21:59,D4,1.123
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,21:59,D5,1.078
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,21:59,D6,0.124
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,21:59,D7,0.121
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,21:59,D8,0.131
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,21:59,D9,0.128
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,21:59,E4,1.24
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,21:59,E5,1.133
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,21:59,E6,0.252
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,21:59,E7,0.206
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,21:59,E8,0.281
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,21:59,E9,0.246
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,21:59,F4,1.329
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,21:59,F5,1.23
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,21:59,F6,1.135
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,21:59,F7,1.161
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,21:59,F8,1.185
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,21:59,F9,1.162
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,21:59,H4,1.315
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,21:59,H5,1.339
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,21:59,H6,1.249
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,21:59,H7,1.266
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,21:59,H8,1.386
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,21:59,H9,1.391
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,22:29,C4,0.59
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,22:29,C5,0.535
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,22:29,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,22:29,C7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,22:29,C8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,22:29,C9,0.102
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,22:29,D4,1.103
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,22:29,D5,1.039
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,22:29,D6,0.122
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,22:29,D7,0.128
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,22:29,D8,0.12
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,22:29,D9,0.124
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,22:29,E4,1.219
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,22:29,E5,1.156
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,22:29,E6,0.879
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,22:29,E7,0.358
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,22:29,E8,0.316
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,22:29,E9,0.34
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,22:29,F4,1.314
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,22:29,F5,1.234
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,22:29,F6,1.162
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,22:29,F7,1.162
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,22:29,F8,1.146
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,22:29,F9,1.162
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,22:29,H4,1.356
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,22:29,H5,1.312
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,22:29,H6,1.227
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,22:29,H7,1.292
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,22:29,H8,1.442
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,22:29,H9,1.424
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,22:29,C4,0.686
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,22:29,C5,0.561
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,22:29,C6,0.101
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,22:29,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,22:29,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,22:29,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,22:29,D4,1.125
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,22:29,D5,1.085
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,22:29,D6,0.126
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,22:29,D7,0.122
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,22:29,D8,0.132
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,22:29,D9,0.129
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,22:29,E4,1.241
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,22:29,E5,1.134
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,22:29,E6,0.264
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,22:29,E7,0.198
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,22:29,E8,0.287
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,22:29,E9,0.25
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,22:29,F4,1.333
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,22:29,F5,1.233
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,22:29,F6,1.141
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,22:29,F7,1.166
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,22:29,F8,1.188
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,22:29,F9,1.175
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,22:29,H4,1.316
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,22:29,H5,1.337
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,22:29,H6,1.248
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,22:29,H7,1.264
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,22:29,H8,1.384
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,22:29,H9,1.39
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,22:59,C4,0.607
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,22:59,C5,0.553
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,22:59,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,22:59,C7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,22:59,C8,0.102
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,22:59,C9,0.102
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,22:59,D4,1.108
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,22:59,D5,1.048
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,22:59,D6,0.124
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,22:59,D7,0.13
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,22:59,D8,0.121
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,22:59,D9,0.125
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,22:59,E4,1.22
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,22:59,E5,1.155
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,22:59,E6,0.909
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,22:59,E7,0.373
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,22:59,E8,0.335
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,22:59,E9,0.365
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,22:59,F4,1.316
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,22:59,F5,1.235
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,22:59,F6,1.165
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,22:59,F7,1.169
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,22:59,F8,1.158
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,22:59,F9,1.175
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,22:59,H4,1.354
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,22:59,H5,1.31
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,22:59,H6,1.225
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,22:59,H7,1.29
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,22:59,H8,1.44
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,22:59,H9,1.423
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,22:59,C4,0.71
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,22:59,C5,0.577
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,22:59,C6,0.101
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,22:59,C7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,22:59,C8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,22:59,C9,0.101
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,22:59,D4,1.127
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,22:59,D5,1.09
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,22:59,D6,0.128
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,22:59,D7,0.123
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,22:59,D8,0.133
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,22:59,D9,0.131
